,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,text_string,topic_string,topic_numeric
554,1.0,0.9218999743461609, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['teen', 'use', '#juul', 'soars', 'doctors', 'ask', 'really', 'ecigs', 'via', '@nbcnews']",teen use #juul soars doctors ask really ecigs via @nbcnews,news headlines,2.0
555,1.0,0.9218999743461609, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['teen', 'use', '@juulvapor', 'soars', 'doctors', 'ask', 'really', '#ecigs', 'kenzi', 'abousabe', 'cynthia', 'mcfa']",teen use @juulvapor soars doctors ask really #ecigs kenzi abousabe cynthia mcfa,news headlines,2.0
556,1.0,0.9218999743461609, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['really', '#goodnews', 'juul', 'stop', 'selling', 'ecigarette', 'flavors', 'stores', 'halt', 'social', 'media', 'promotions']",really #goodnews juul stop selling ecigarette flavors stores halt social media promotions,news headlines,2.0
557,1.0,0.9218000173568726, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fda', 'majorly', 'restricting', 'sale', 'flavored', 'juul', 'pods', 'fight', 'teen', 'vaping', '#mashable']",fda majorly restricting sale flavored juul pods fight teen vaping #mashable,news headlines,2.0
558,1.0,0.9218000173568726, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fda', 'majorly', 'restricting', 'sale', 'flavored', 'juul', 'pods', 'fight', 'teen', 'vaping', '#tech']",fda majorly restricting sale flavored juul pods fight teen vaping #tech,news headlines,2.0
559,1.0,0.9217000007629395, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['little', 'late', 'least', 'something', 'juul', 'halt', 'sales', 'flavored', 'ecigarettes', 'retail', 'stores']",little late least something juul halt sales flavored ecigarettes retail stores,news headlines,2.0
560,1.0,0.9215999841690063, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['#juul', 'ends', 'flavored', 'ecig', 'pod', 'retail', 'sales', 'reduce', 'teen', 'use', '#slashgear', '@slashgear']",#juul ends flavored ecig pod retail sales reduce teen use #slashgear @slashgear,news headlines,2.0
561,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'selling', 'ecigarette', 'flavors', 'stores', 'halt', 'social', 'media', 'promotions']",juul stop selling ecigarette flavors stores halt social media promotions,news headlines,2.0
562,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'yank', 'flavored', 'ecigs', 'stores', 'close', 'social', 'media', 'accounts', 'via', '@washtimes']",juul yank flavored ecigs stores close social media accounts via @washtimes,news headlines,2.0
563,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'selling', 'ecigarette', 'flavors', 'stores', 'halt', 'social', 'media', 'promotions', '#apha2018']",juul stop selling ecigarette flavors stores halt social media promotions #apha2018,news headlines,2.0
564,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'cuts', 'flavored', 'nicotine', 'supply', 'stores', 'shutters', 'social', 'media', 'via', 'flynx']",juul cuts flavored nicotine supply stores shutters social media via flynx,news headlines,2.0
565,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'selling', 'teens', 'favorite', 'ecigarette', 'flavors', 'stores', 'via', '@qz']",juul stop selling teens favorite ecigarette flavors stores via @qz,news headlines,2.0
566,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'cuts', 'flavored', 'nicotine', 'supply', 'stores', 'shutters', 'social', 'media', 'verge']",juul cuts flavored nicotine supply stores shutters social media verge,news headlines,2.0
567,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['price', 'cool', 'teenager', 'juul', 'nicotine', 'addiction', 'jan', 'hoffman', 'via', 'nyt']",price cool teenager juul nicotine addiction jan hoffman via nyt,news headlines,2.0
568,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['price', 'cool', 'teenager', 'juul', 'nicotine', 'addiction', '#mnleg', '@smokefreegenmn', '#t21mn', '#tobacco21']",price cool teenager juul nicotine addiction #mnleg @smokefreegenmn #t21mn #tobacco21,news headlines,2.0
569,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['via', '@nytimes', 'nicotine', 'addiction', 'among', 'teen', '#juul', 'users', 'described', '#11thfinger']",via @nytimes nicotine addiction among teen #juul users described #11thfinger,news headlines,2.0
570,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'halts', 'flavored', 'ecig', 'retail', 'sales', 'removes', 'social', 'media', 'presence']",juul halts flavored ecig retail sales removes social media presence,news headlines,2.0
571,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['#tennis', 'price', 'cool', 'teen', 'juul', 'nicotine', 'addiction', 'jan', 'hoffman', 'via', 'nyt']",#tennis price cool teen juul nicotine addiction jan hoffman via nyt,news headlines,2.0
572,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['price', 'cool', 'teen', 'juul', 'nicotine', 'addiction', 'jan', 'hoffman', 'via', 'nyt']",price cool teen juul nicotine addiction jan hoffman via nyt,news headlines,2.0
573,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['local', 'orange', 'county', 'news', 'juul', 'halts', 'store', 'sales', 'flavored', 'ecigarettes']",local orange county news juul halts store sales flavored ecigarettes,news headlines,2.0
574,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'popular', 'ecigarette', 'seller', 'nation', 'announced', 'tuesday', 'shut', 'retail', 'sales']",juul popular ecigarette seller nation announced tuesday shut retail sales,news headlines,2.0
575,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['@benpenn', 'juul', 'halts', 'flavored', 'ecig', 'retail', 'sales', 'removes', 'social', 'media', 'presence']",@benpenn juul halts flavored ecig retail sales removes social media presence,news headlines,2.0
576,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['#juul', 'cuts', 'flavored', 'nicotine', 'supply', 'stores', 'shutters', 'social', 'media', '#theverge']",#juul cuts flavored nicotine supply stores shutters social media #theverge,news headlines,2.0
577,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['#juul', 'halts', 'store', 'sales', 'flavored', 'ecigarettes', 'via', '@mailonline', '#ecigs']",#juul halts store sales flavored ecigarettes via @mailonline #ecigs,news headlines,2.0
578,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'halt', 'sale', 'flavored', 'ecigarette', 'products', 'stores', 'fda', 'crackdown', 'via', '@khou']",juul halt sale flavored ecigarette products stores fda crackdown via @khou,news headlines,2.0
579,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'selling', 'ecigarette', 'flavors', 'retail', 'shops', 'response', 'teen', 'vaping']",juul stop selling ecigarette flavors retail shops response teen vaping,news headlines,2.0
580,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'selling', 'ecigarette', 'flavors', 'stores', 'halt', 'social', 'media', 'promotions', 'yassssssss']",juul stop selling ecigarette flavors stores halt social media promotions yassssssss,news headlines,2.0
581,1.0,0.9143000245094299, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'selling', 'ecigarette', 'flavors', 'stores', 'halt', 'social', 'media', 'promotions', '@nycsmokefree']",juul stop selling ecigarette flavors stores halt social media promotions @nycsmokefree,news headlines,2.0
582,1.0,0.9142000079154968, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['good', 'news', 'juul', 'cease', 'selling', 'flavors', 'halt', 'social', 'media', 'promotions']",good news juul cease selling flavors halt social media promotions,news headlines,2.0
583,1.0,0.9142000079154968, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['hamilton', 'county', 'health', 'department', 'educates', 'parents', 'dangers', 'juuling', 'growing', 'problem', 'among']",hamilton county health department educates parents dangers juuling growing problem among,news headlines,2.0
584,1.0,0.9142000079154968, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['discussion', 'health', 'effects', 'juuling', 'vaping', 'pm', 'madison', 'union', 'ch']",discussion health effects juuling vaping pm madison union ch,news headlines,2.0
585,1.0,0.9142000079154968, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'retail', 'sales', 'flavored', 'tobacco', 'shut', 'social', 'media', 'accounts']",juul stop retail sales flavored tobacco shut social media accounts,news headlines,2.0
586,1.0,0.9142000079154968, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'takes', 'ecigarette', 'flavors', 'stores', 'cuts', 'social', 'media', 'via', '@nytimes']",juul takes ecigarette flavors stores cuts social media via @nytimes,news headlines,2.0
587,1.0,0.9142000079154968, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'sales', 'flavored', 'ecigarettes', 'retail', 'stores', 'late', 'little', 'small']",juul stop sales flavored ecigarettes retail stores late little small,news headlines,2.0
588,1.0,0.9140999913215637, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['teen', 'use', 'juul', 'soars', 'doctors', 'ask', 'really', 'ecigs', 'nbc', 'news', '@loudiabobese', '@uoflenvirome']",teen use juul soars doctors ask really ecigs nbc news @loudiabobese @uoflenvirome,news headlines,2.0
589,1.0,0.9140999913215637, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['teen', 'use', 'juul', 'soars', 'doctors', 'ask', 'really', 'ecigs', 'via', '@cynthiamcfadden']",teen use juul soars doctors ask really ecigs via @cynthiamcfadden,news headlines,2.0
590,1.0,0.9140999913215637, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['teen', 'use', 'juul', 'soars', 'doctors', 'ask', 'really', 'ecigs', 'via', '@nbcnews']",teen use juul soars doctors ask really ecigs via @nbcnews,news headlines,2.0
591,1.0,0.9140999913215637, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['teen', 'use', 'juul', 'soars', 'doctors', 'ask', 'really', 'ecigs', 'nbc', 'news']",teen use juul soars doctors ask really ecigs nbc news,news headlines,2.0
592,1.0,0.9140999913215637, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['many', 'young', 'juul', 'users', 'may', 'know', 'addicted', '#sic', '#edchat', '#studenthealth', '#addiction', '#ecigs', '#mentalhealth']",many young juul users may know addicted #sic #edchat #studenthealth #addiction #ecigs #mentalhealth,news headlines,2.0
593,1.0,0.9139999747276306, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['@blueslushdank', 'hi', 'josh', 'fruit', 'still', 'available', 'purchase', 'well', 'juulpod', 'flavors']",@blueslushdank hi josh fruit still available purchase well juulpod flavors,news headlines,2.0
594,1.0,0.9139999747276306, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fda', 'majorly', 'restricting', 'sale', 'flavored', 'juul', 'pods', 'fight', 'teen', 'vaping']",fda majorly restricting sale flavored juul pods fight teen vaping,news headlines,2.0
595,1.0,0.9136999845504761, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'ends', 'flavored', 'ecig', 'pod', 'retail', 'sales', 'reduce', 'teen', 'use']",juul ends flavored ecig pod retail sales reduce teen use,news headlines,2.0
596,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'yank', 'flavored', 'ecigs', 'stores', 'close', 'social', 'media', 'accounts']",juul yank flavored ecigs stores close social media accounts,news headlines,2.0
597,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'sales', 'flavored', 'ecigarettes', 'retail', 'stores', 'via', '@wsj']",juul stop sales flavored ecigarettes retail stores via @wsj,news headlines,2.0
598,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'quits', 'social', 'media', 'restricts', 'flavors', 'ahead', 'fda', 'action', '#healthcaremarketing']",juul quits social media restricts flavors ahead fda action #healthcaremarketing,news headlines,2.0
599,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'quits', 'social', 'media', 'restricts', 'flavors', 'ahead', 'fda', 'action']",juul quits social media restricts flavors ahead fda action,news headlines,2.0
600,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fox', 'biz', 'news', 'juul', 'halts', 'store', 'sales', 'flavored', 'ecigarettes']",fox biz news juul halts store sales flavored ecigarettes,news headlines,2.0
601,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'halts', 'store', 'sales', 'flavored', 'ecigarettes', 'via', 'fox', 'biz']",juul halts store sales flavored ecigarettes via fox biz,news headlines,2.0
602,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['shared', 'via', 'nyt', 'juul', 'suspends', 'selling', 'ecigarette', 'flavors', 'stores']",shared via nyt juul suspends selling ecigarette flavors stores,news headlines,2.0
603,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'pledges', 'big', 'changes', 'impact', 'may', 'small', 'via', '@wired']",juul pledges big changes impact may small via @wired,news headlines,2.0
604,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'pledges', 'big', 'changes', 'impact', 'may', 'small', 'via', '@brinkinstitute']",juul pledges big changes impact may small via @brinkinstitute,news headlines,2.0
605,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'sales', 'flavored', 'ecigarettes', 'retail', 'stores', 'via', '@wsj', '@betswrites']",juul stop sales flavored ecigarettes retail stores via @wsj @betswrites,news headlines,2.0
606,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fdas', 'restriction', 'ecig', 'flavors', 'means', 'juul', 'fdas', 'restriction', 'ecig']",fdas restriction ecig flavors means juul fdas restriction ecig,news headlines,2.0
607,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'selling', 'flavored', 'ecigs', 'stores', 'cracks', 'social', 'media']",juul stop selling flavored ecigs stores cracks social media,news headlines,2.0
608,1.0,0.9047999978065491, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['increasing', 'ecigarette', 'sales', 'minors', 'prompts', 'fda', 'crack', '#juul']",increasing ecigarette sales minors prompts fda crack #juul,news headlines,2.0
609,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['shared', 'via', 'nyt', 'price', 'cool', 'teenager', 'juul', 'nicotine', 'addiction']",shared via nyt price cool teenager juul nicotine addiction,news headlines,2.0
610,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['#healthnews', 'price', 'cool', 'teen', 'juul', 'nicotine', 'addiction', 'ecigarettes', 'may']",#healthnews price cool teen juul nicotine addiction ecigarettes may,news headlines,2.0
611,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'immediately', 'stop', 'selling', 'flavored', 'ecigarettes', 'retail', 'stores', 'via', '@phillydotcom']",juul immediately stop selling flavored ecigarettes retail stores via @phillydotcom,news headlines,2.0
612,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['cannabis', 'device', 'company', 'founded', 'team', 'created', 'juul', 'via', '@technology']",cannabis device company founded team created juul via @technology,news headlines,2.0
613,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['price', 'cool', 'teenager', 'juul', 'nicotine', 'addiction', 'use', 'juul', 'teens', 'kosciusko', 'county']",price cool teenager juul nicotine addiction use juul teens kosciusko county,news headlines,2.0
614,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'halt', 'sale', 'flavored', 'ecigarette', 'products', 'stores', 'fda', 'crackdown']",juul halt sale flavored ecigarette products stores fda crackdown,news headlines,2.0
615,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['new', 'story', 'price', 'cool', 'teenager', 'juul', 'nicotine', 'addiction', '#wral']",new story price cool teenager juul nicotine addiction #wral,news headlines,2.0
616,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'suspends', 'selling', 'ecigarette', 'flavors', 'stores', 'via', '@nytimes', '@asamorg', '@aafp']",juul suspends selling ecigarette flavors stores via @nytimes @asamorg @aafp,news headlines,2.0
617,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['price', 'cool', 'teenager', '#juul', 'nicotine', '#addiction', '@janhoffmannyt', 'via']",price cool teenager #juul nicotine #addiction @janhoffmannyt via,news headlines,2.0
618,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['new', 'story', 'juul', 'halts', 'store', 'sales', 'flavored', 'ecigarettes', '#wral']",new story juul halts store sales flavored ecigarettes #wral,news headlines,2.0
619,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['cannabis', 'device', 'company', 'founded', 'team', 'created', 'vaping', 'sensation', 'juul']",cannabis device company founded team created vaping sensation juul,news headlines,2.0
620,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'cuts', 'flavored', 'nicotine', 'supply', 'stores', 'shutters', 'social', 'media']",juul cuts flavored nicotine supply stores shutters social media,news headlines,2.0
621,1.0,0.904699981212616, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'pulled', 'flavored', 'products', 'shelves', 'final', 'ruling', 'vaping', 'cool', 'losers']",juul pulled flavored products shelves final ruling vaping cool losers,news headlines,2.0
622,1.0,0.9046000242233276, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['new', 'post', 'juul', 'pledges', 'big', 'changes', 'impact', 'may', 'small']",new post juul pledges big changes impact may small,news headlines,2.0
623,1.0,0.9046000242233276, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juuling', 'new', 'teen', 'vaping', 'device', 'may', 'recognize', '@yourteenmag', '#teens']",juuling new teen vaping device may recognize @yourteenmag #teens,news headlines,2.0
624,1.0,0.9046000242233276, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['young', 'juul', 'users', 'may', 'know', 'addicted', 'nicotine', 'via', '@upi']",young juul users may know addicted nicotine via @upi,news headlines,2.0
625,1.0,0.9042999744415283, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['ready', 'stuffing', 'cranberry', 'sauce', 'juul', 'pods', 'gobble', 'gobble', 'bich']",ready stuffing cranberry sauce juul pods gobble gobble bich,news headlines,2.0
626,1.0,0.8978999853134155, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'lobs', 'second', 'round', 'lawsuits', 'ecigarette', 'copycats', '@business', '#tictocnews', '#ecigs', '#patents', '@sudecker1']",juul lobs second round lawsuits ecigarette copycats @business #tictocnews #ecigs #patents @sudecker1,news headlines,2.0
627,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['#juul', 'podbased', 'ecigarettes', 'increasingly', 'popular', 'among', '#teens']",#juul podbased ecigarettes increasingly popular among #teens,news headlines,2.0
628,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'suspends', 'selling', 'ecigarette', 'flavors', 'stores', 'via', '@nytimes']",juul suspends selling ecigarette flavors stores via @nytimes,news headlines,2.0
629,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fdas', 'restriction', 'ecig', 'flavors', 'means', 'juul', '#website', '#news']",fdas restriction ecig flavors means juul #website #news,news headlines,2.0
630,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fdas', 'restriction', 'ecig', 'flavors', 'means', 'juul', 'via', '@techcrunch']",fdas restriction ecig flavors means juul via @techcrunch,news headlines,2.0
631,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['#techcrunch', '#startup', 'fdas', 'restriction', 'ecig', 'flavors', 'means', 'juul']",#techcrunch #startup fdas restriction ecig flavors means juul,news headlines,2.0
632,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['#tech', 'fdas', 'restriction', 'ecig', 'flavors', 'means', 'juul', '#startup']",#tech fdas restriction ecig flavors means juul #startup,news headlines,2.0
633,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fdas', 'restriction', 'ecig', 'flavors', 'means', 'juul', 'rare', 'norm']",fdas restriction ecig flavors means juul rare norm,news headlines,2.0
634,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fdas', 'restriction', 'ecig', 'flavors', 'means', 'juul', '#tech', '#startup']",fdas restriction ecig flavors means juul #tech #startup,news headlines,2.0
635,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fdas', 'restriction', 'ecig', 'flavors', 'means', 'juul', '#startups', '#technology']",fdas restriction ecig flavors means juul #startups #technology,news headlines,2.0
636,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'halts', 'retail', 'ecig', 'flavors', 'removes', 'social', 'media']",juul halts retail ecig flavors removes social media,news headlines,2.0
637,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fight', 'teen', 'vaping', 'juul', 'stop', 'retail', 'sales', 'flavors']",fight teen vaping juul stop retail sales flavors,news headlines,2.0
638,1.0,0.8928999900817871, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['fdas', 'restriction', 'ecig', 'flavors', 'means', 'juul', '#startups', '#news']",fdas restriction ecig flavors means juul #startups #news,news headlines,2.0
639,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['sobre', '#tecnología', 'juul', 'stop', 'selling', 'flavored', 'vape', 'juice', 'retail', 'stores']",sobre #tecnología juul stop selling flavored vape juice retail stores,news headlines,2.0
640,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'takes', 'ecigarette', 'flavors', 'stores', 'cuts', 'social', 'media']",juul takes ecigarette flavors stores cuts social media,news headlines,2.0
641,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'sales', 'flavored', 'ecigarettes', 'retail', 'stores', 'wsj']",juul stop sales flavored ecigarettes retail stores wsj,news headlines,2.0
642,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stops', 'sale', 'flavored', 'ecigarettes', 'stores', 'cbs', 'news']",juul stops sale flavored ecigarettes stores cbs news,news headlines,2.0
643,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'pledges', 'big', 'changes', 'impact', 'may', 'small', '#technology']",juul pledges big changes impact may small #technology,news headlines,2.0
644,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'ban', 'flavored', 'products', 'retail', 'stores', 'nbc', 'news']",juul ban flavored products retail stores nbc news,news headlines,2.0
645,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'pledges', 'big', 'changes', 'impact', 'may', 'small', '#crossnw']",juul pledges big changes impact may small #crossnw,news headlines,2.0
646,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['via', '@nytimes', 'price', 'cool', 'teenager', 'juul', 'nicotine', 'addiction']",via @nytimes price cool teenager juul nicotine addiction,news headlines,2.0
647,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['price', 'cool', 'teen', 'juul', 'nicotine', 'addiction', 'via', '@nythealth']",price cool teen juul nicotine addiction via @nythealth,news headlines,2.0
648,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['ecigarette', 'company', 'juul', 'halts', 'store', 'sales', 'flavored', 'products']",ecigarette company juul halts store sales flavored products,news headlines,2.0
649,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['@naomihollywood', 'hi', 'naomi', 'current', 'juulpod', 'flavors', 'continue', 'available']",@naomihollywood hi naomi current juulpod flavors continue available,news headlines,2.0
650,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['price', 'cool', 'teen', 'juul', 'nicotine', 'addiction', 'via', 'nyt']",price cool teen juul nicotine addiction via nyt,news headlines,2.0
651,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'selling', 'teens', 'favorite', 'ecigarette', 'flavors', 'stores']",juul stop selling teens favorite ecigarette flavors stores,news headlines,2.0
652,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'pledges', 'big', 'changes', 'impact', 'may', 'small', '#tech']",juul pledges big changes impact may small #tech,news headlines,2.0
653,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['seduction', 'juul', 'reality', 'addiction', 'price', 'cool', 'teenager', 'juul', 'nicotine', 'addiction']",seduction juul reality addiction price cool teenager juul nicotine addiction,news headlines,2.0
654,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'longer', 'sell', 'flavored', 'ecigarettes', 'stores', '#tech', '#innovation', '#success']",juul longer sell flavored ecigarettes stores #tech #innovation #success,news headlines,2.0
655,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'sales', 'flavored', 'ecigarettes', 'retail', 'stores', 'via', '@torontostar']",juul stop sales flavored ecigarettes retail stores via @torontostar,news headlines,2.0
656,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['#vt', '#news', '#newspost', 'juul', 'pull', 'four', 'ecigarette', 'flavors', 'retail', 'stores']",#vt #news #newspost juul pull four ecigarette flavors retail stores,news headlines,2.0
657,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['price', 'cool', 'teenager', 'juul', 'unrelenting', 'nicotine', 'addiction', 'via', '@nytimes']",price cool teenager juul unrelenting nicotine addiction via @nytimes,news headlines,2.0
658,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'stop', 'selling', 'flavored', 'vape', 'juice', 'retail', 'stores']",juul stop selling flavored vape juice retail stores,news headlines,2.0
659,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['price', 'cool', 'teenager', 'juul', 'nicotine', 'addiction', 'jan', 'hoffman']",price cool teenager juul nicotine addiction jan hoffman,news headlines,2.0
660,1.0,0.892799973487854, stop flavors flavored stores ecigarette fda vaping nicotine selling sales,"['juul', 'longer', 'sell', 'flavored', 'ecigarettes', 'stores', 'via', '@letidmiranda']",juul longer sell flavored ecigarettes stores via @letidmiranda,news headlines,2.0
